"customer_id","transaction_id","feedback","rating"
"C1407","123016932","Amazing experience, will definitely buy again!","4.00"
"C525","123018310","Product exceeded expectations, works perfectly.","4.00"
"C501","123018376","Excellent product, highly recommended!","5.00"
"C1573","123017851","Product arrived damaged, not happy with the service.","1.00"
"C63","123018397","Decent product, meets the basic needs.","3.00"
"C1215","123016956","Average experience, acceptable for the price.","3.00"
"C776","123018454","Quality issues, needs a lot of improvement.","2.00"
"C1407","123016996","Terrible experience, would not recommend.","2.00"
"C423","123014106","Amazing experience, will definitely buy again!","5.00"
"C1686","123017050","Great quality, very satisfied with the purchase.","4.00"
"C642","123018696","Great quality, very satisfied with the purchase.","4.00"
"C401","123018739","Terrible experience, would not recommend.","2.00"
"C1100","123014850","Excellent product, highly recommended!","5.00"
"C1086","123014142","Terrible experience, would not recommend.","1.00"
"C341","123018770","Product arrived damaged, not happy with the service.","1.00"
"C199","123018787","Product arrived damaged, not happy with the service.","2.00"
"C1702","123017081","Average experience, acceptable for the price.","3.00"
"C1205","123018845","Very disappointing, poor quality.","2.00"
"C1300","123014878","Product exceeded expectations, works perfectly.","5.00"
"C1200","123017882","Excellent product, highly recommended!","5.00"
"C859","123014951","Amazing experience, will definitely buy again!","5.00"
"C105","123018909","It's okay, not bad but nothing special.","3.00"
"C1279","123018932","Amazing experience, will definitely buy again!","4.00"
"C1101","123016284","Quality issues, needs a lot of improvement.","1.00"
"C279","123017420","Product exceeded expectations, works perfectly.","5.00"
"C1306","123017101","Great quality, very satisfied with the purchase.","5.00"
"C4","123015044","Product exceeded expectations, works perfectly.","4.00"
"C671","123015077","Great quality, very satisfied with the purchase.","4.00"
"C770","123019065","Great quality, very satisfied with the purchase.","5.00"
"C1385","123017907","Service was satisfactory but not outstanding.","3.00"
"C1058","123019176","Product is fine but could be improved.","3.00"
"C1371","123016380","Very disappointing, poor quality.","2.00"
"C883","123016385","It's okay, not bad but nothing special.","4.00"
"C890","123017934","Great quality, very satisfied with the purchase.","5.00"
"C1130","123015745","Excellent product, highly recommended!","4.00"
"C705","123019300","Amazing experience, will definitely buy again!","4.00"
"C147","123019315","Quick delivery and fantastic service.","4.00"
"C751","123017149","Excellent product, highly recommended!","5.00"
"C1334","123017938","Great quality, very satisfied with the purchase.","5.00"
"C280","123016419","Quick delivery and fantastic service.","4.00"
"C1372","123015250","Quality issues, needs a lot of improvement.","2.00"
"C1173","123017206","Product exceeded expectations, works perfectly.","5.00"
"C1213","123015809","Product exceeded expectations, works perfectly.","5.00"
"C1173","123019571","Great quality, very satisfied with the purchase.","5.00"
"C69","123015379","Service was satisfactory but not outstanding.","4.00"
"C1279","123019637","Quick delivery and fantastic service.","4.00"
"C1708","123019641","Product arrived damaged, not happy with the service.","2.00"
"C518","123019669","Product exceeded expectations, works perfectly.","5.00"
"C121","123017276","Very disappointing, poor quality.","2.00"
"C1747","123015855","Product is fine but could be improved.","3.00"
"C1195","123019779","Quick delivery and fantastic service.","4.00"
"C10","123015455","Not worth the money, completely unsatisfactory.","1.00"
"C994","123019868","Excellent product, highly recommended!","5.00"
"C1614","123016583","Great quality, very satisfied with the purchase.","4.00"
"C1144","123017617","Great quality, very satisfied with the purchase.","5.00"
"C1266","123014326","Great quality, very satisfied with the purchase.","5.00"
"C793","123018015","Amazing experience, will definitely buy again!","5.00"
"C1267","123016638","Not worth the money, completely unsatisfactory.","1.00"
"C533","123015951","Product arrived damaged, not happy with the service.","1.00"
"C1482","123016719","Great quality, very satisfied with the purchase.","5.00"
"C1699","123014374","Product exceeded expectations, works perfectly.","4.00"
"C1325","123016038","Quality issues, needs a lot of improvement.","1.00"
"C1409","123014044","Great quality, very satisfied with the purchase.","5.00"
"C118","123016049","Great quality, very satisfied with the purchase.","4.00"
"C1418","123017696","Excellent product, highly recommended!","5.00"
"C909","123014387","Quick delivery and fantastic service.","5.00"
"C1419","123016813","Great quality, very satisfied with the purchase.","5.00"
"C418","123016111","Not worth the money, completely unsatisfactory.","1.00"
"C322","123016825","It's okay, not bad but nothing special.","4.00"
"C1498","123017736","Great quality, very satisfied with the purchase.","5.00"
"C587","123016908","Very disappointing, poor quality.","1.00"
"C392","123014496","Product arrived damaged, not happy with the service.","2.00"
"C743","123016139","Excellent product, highly recommended!","5.00"
"C758","123016912","Product is fine but could be improved.","4.00"
"C1639","123016919","Average experience, acceptable for the price.","4.00"
"C664","123023763","Amazing experience, will definitely buy again!","5.00"
"C1370","123021610","Very disappointing, poor quality.","2.00"
"C853","123024242","Average experience, acceptable for the price.","4.00"
"C1249","123022913","Terrible experience, would not recommend.","1.00"
"C690","123020629","Excellent product, highly recommended!","5.00"
"C1520","123021631","Excellent product, highly recommended!","5.00"
"C235","123022922","Not worth the money, completely unsatisfactory.","2.00"
"C1396","123022927","Average experience, acceptable for the price.","3.00"
"C1375","123020682","Amazing experience, will definitely buy again!","5.00"
"C1327","123022944","Quick delivery and fantastic service.","4.00"
"C779","123022959","Product is fine but could be improved.","3.00"
"C726","123024416","Decent product, meets the basic needs.","4.00"
"C543","123024441","Amazing experience, will definitely buy again!","4.00"
"C1619","123024488","Amazing experience, will definitely buy again!","5.00"
"C1112","123024533","Amazing experience, will definitely buy again!","5.00"
"C419","123024542","Average experience, acceptable for the price.","4.00"
"C727","123020804","Not worth the money, completely unsatisfactory.","2.00"
"C224","123022980","Average experience, acceptable for the price.","4.00"
"C1442","123020809","Product arrived damaged, not happy with the service.","1.00"
"C496","123020811","Terrible experience, would not recommend.","1.00"
"C1203","123024619","Quick delivery and fantastic service.","4.00"
"C285","123022982","Average experience, acceptable for the price.","4.00"
"C937","123022996","Product exceeded expectations, works perfectly.","4.00"
"C1264","123023345","Excellent product, highly recommended!","4.00"
"C230","123024710","Product exceeded expectations, works perfectly.","4.00"
"C1209","123024711","Quality issues, needs a lot of improvement.","2.00"
"C1618","123024713","Quick delivery and fantastic service.","4.00"
"C1583","123022267","Excellent product, highly recommended!","5.00"
"C1359","123020950","Amazing experience, will definitely buy again!","4.00"
"C1321","123020960","Excellent product, highly recommended!","5.00"
"C330","123023047","It's okay, not bad but nothing special.","4.00"
"C1699","123024800","Amazing experience, will definitely buy again!","5.00"
"C847","123024808","Average experience, acceptable for the price.","3.00"
"C1637","123024816","Product exceeded expectations, works perfectly.","5.00"
"C965","123022281","Quick delivery and fantastic service.","4.00"
"C1417","123024842","Excellent product, highly recommended!","5.00"
"C1560","123024852","Service was satisfactory but not outstanding.","4.00"
"C242","123021008","Great quality, very satisfied with the purchase.","5.00"
"C1737","123021018","Product exceeded expectations, works perfectly.","4.00"
"C211","123023812","Amazing experience, will definitely buy again!","5.00"
"C879","123024936","Amazing experience, will definitely buy again!","5.00"
"C262","123024947","Quality issues, needs a lot of improvement.","1.00"
"C250","123023056","Terrible experience, would not recommend.","2.00"
"C1209","123022310","Product exceeded expectations, works perfectly.","4.00"
"C411","123021055","Great quality, very satisfied with the purchase.","4.00"
"C391","123021467","Not worth the money, completely unsatisfactory.","2.00"
"C614","123025045","Not worth the money, completely unsatisfactory.","2.00"
"C348","123025121","Quality issues, needs a lot of improvement.","2.00"
"C464","123023104","Great quality, very satisfied with the purchase.","5.00"
"C176","123021773","Terrible experience, would not recommend.","2.00"
"C1046","123023425","Amazing experience, will definitely buy again!","4.00"
"C1133","123025184","Service was satisfactory but not outstanding.","3.00"
"C1157","123022400","Excellent product, highly recommended!","4.00"
"C854","123021134","Not worth the money, completely unsatisfactory.","2.00"
"C246","123023832","Product exceeded expectations, works perfectly.","5.00"
"C797","123023834","Terrible experience, would not recommend.","2.00"
"C50","123025314","Product exceeded expectations, works perfectly.","5.00"
"C620","123025345","Amazing experience, will definitely buy again!","5.00"
"C1734","123025430","Amazing experience, will definitely buy again!","4.00"
"C1201","123023145","Excellent product, highly recommended!","4.00"
"C1529","123023162","Excellent product, highly recommended!","4.00"
"C1232","123025524","Great quality, very satisfied with the purchase.","4.00"
"C1682","123025578","Product exceeded expectations, works perfectly.","4.00"
"C956","123021241","Quick delivery and fantastic service.","5.00"
"C133","123025582","Quick delivery and fantastic service.","4.00"
"C1670","123021798","Terrible experience, would not recommend.","2.00"
"C361","123025633","It's okay, not bad but nothing special.","3.00"
"C1345","123021504","Quality issues, needs a lot of improvement.","2.00"
"C1663","123023198","Average experience, acceptable for the price.","4.00"
"C604","123025675","Product exceeded expectations, works perfectly.","5.00"
"C758","123023213","Quality issues, needs a lot of improvement.","2.00"
"C382","123025744","Excellent product, highly recommended!","4.00"
"C723","123021833","Product arrived damaged, not happy with the service.","1.00"
"C846","123023915","Product exceeded expectations, works perfectly.","4.00"
"C891","123022632","Service was satisfactory but not outstanding.","3.00"
"C260","123020224","Very disappointing, poor quality.","1.00"
"C1552","123020230","Excellent product, highly recommended!","5.00"
"C668","123023918","Product exceeded expectations, works perfectly.","4.00"
"C585","123023545","Excellent product, highly recommended!","4.00"
"C210","123023560","Quick delivery and fantastic service.","4.00"
"C509","123023582","Amazing experience, will definitely buy again!","5.00"
"C1723","123022714","Amazing experience, will definitely buy again!","5.00"
"C459","123022718","Terrible experience, would not recommend.","1.00"
"C1709","123020265","Quick delivery and fantastic service.","4.00"
"C1229","123023983","Not worth the money, completely unsatisfactory.","2.00"
"C207","123020484","Quick delivery and fantastic service.","4.00"
"C771","123022789","Quality issues, needs a lot of improvement.","2.00"
"C402","123020350","Average experience, acceptable for the price.","4.00"
"C1358","123022061","Not worth the money, completely unsatisfactory.","2.00"
"C588","123023673","Product exceeded expectations, works perfectly.","4.00"
"C1349","123020418","Product exceeded expectations, works perfectly.","4.00"
"C1746","123024045","Great quality, very satisfied with the purchase.","4.00"
"C1371","123019884","Decent product, meets the basic needs.","3.00"
"C809","123022111","Quick delivery and fantastic service.","5.00"
"C91","123024075","Great quality, very satisfied with the purchase.","5.00"
"C1176","123026254","Very disappointing, poor quality.","1.00"
"C1244","123029745","Average experience, acceptable for the price.","4.00"
"C24","123026284","Quick delivery and fantastic service.","4.00"
"C75","123029755","It's okay, not bad but nothing special.","3.00"
"C255","123026311","Terrible experience, would not recommend.","2.00"
"C8","123030352","Product exceeded expectations, works perfectly.","4.00"
"C731","123026324","Quick delivery and fantastic service.","5.00"
"C201","123029812","Product arrived damaged, not happy with the service.","2.00"
"C1690","123026367","Amazing experience, will definitely buy again!","5.00"
"C785","123026407","Product is fine but could be improved.","3.00"
"C369","123026429","Amazing experience, will definitely buy again!","4.00"
"C356","123027283","Product is fine but could be improved.","3.00"
"C1469","123030530","It's okay, not bad but nothing special.","3.00"
"C1313","123026458","Product arrived damaged, not happy with the service.","1.00"
"C1355","123028722","Excellent product, highly recommended!","5.00"
"C488","123026489","Decent product, meets the basic needs.","3.00"
"C299","123028106","Amazing experience, will definitely buy again!","5.00"
"C134","123030738","Product is fine but could be improved.","3.00"
"C609","123028146","Quality issues, needs a lot of improvement.","2.00"
"C417","123028153","Product exceeded expectations, works perfectly.","5.00"
"C459","123030845","Product exceeded expectations, works perfectly.","4.00"
"C971","123028170","Great quality, very satisfied with the purchase.","4.00"
"C316","123030857","Terrible experience, would not recommend.","2.00"
"C1436","123026645","Product is fine but could be improved.","4.00"
"C950","123028808","Very disappointing, poor quality.","2.00"
"C216","123029887","Product exceeded expectations, works perfectly.","4.00"
"C1478","123028211","Very disappointing, poor quality.","1.00"
"C1636","123030999","Amazing experience, will definitely buy again!","4.00"
"C813","123028218","Not worth the money, completely unsatisfactory.","2.00"
"C1098","123026855","Great quality, very satisfied with the purchase.","5.00"
"C1470","123031062","Product is fine but could be improved.","4.00"
"C148","123031066","Great quality, very satisfied with the purchase.","4.00"
"C564","123029274","Quality issues, needs a lot of improvement.","1.00"
"C263","123031153","Quick delivery and fantastic service.","5.00"
"C1562","123028894","Great quality, very satisfied with the purchase.","5.00"
"C1049","123031194","Amazing experience, will definitely buy again!","5.00"
"C1102","123031235","Very disappointing, poor quality.","2.00"
"C560","123031272","Terrible experience, would not recommend.","2.00"
"C623","123031308","Quality issues, needs a lot of improvement.","1.00"
"C1422","123027323","Product is fine but could be improved.","4.00"
"C1544","123025884","Excellent product, highly recommended!","5.00"
"C460","123031362","Amazing experience, will definitely buy again!","4.00"
"C79","123031364","Great quality, very satisfied with the purchase.","4.00"
"C1031","123031415","Excellent product, highly recommended!","4.00"
"C1237","123031438","Average experience, acceptable for the price.","4.00"
"C1443","123028265","Quality issues, needs a lot of improvement.","2.00"
"C108","123032000","Amazing experience, will definitely buy again!","4.00"
"C380","123029025","Excellent product, highly recommended!","4.00"
"C92","123031518","Excellent product, highly recommended!","4.00"
"C1363","123029041","Product arrived damaged, not happy with the service.","1.00"
"C1375","123031607","Amazing experience, will definitely buy again!","5.00"
"C531","123025892","Average experience, acceptable for the price.","3.00"
"C1540","123031615","Excellent product, highly recommended!","5.00"
"C1505","123029951","Quick delivery and fantastic service.","4.00"
"C222","123027102","Quick delivery and fantastic service.","4.00"
"C520","123031678","Decent product, meets the basic needs.","3.00"
"C1507","123029068","Product is fine but could be improved.","4.00"
"C680","123027662","Great quality, very satisfied with the purchase.","4.00"
"C997","123029373","Quick delivery and fantastic service.","4.00"
"C1205","123029106","Decent product, meets the basic needs.","4.00"
"C542","123029108","Quick delivery and fantastic service.","4.00"
"C1271","123028488","Not worth the money, completely unsatisfactory.","2.00"
"C32","123027247","Service was satisfactory but not outstanding.","4.00"
"C257","123031968","Great quality, very satisfied with the purchase.","4.00"
"C759","123028502","Amazing experience, will definitely buy again!","4.00"
"C1615","123029396","Terrible experience, would not recommend.","2.00"
"C1163","123029407","Great quality, very satisfied with the purchase.","4.00"
"C1340","123029416","Quick delivery and fantastic service.","4.00"
"C1517","123028508","Service was satisfactory but not outstanding.","3.00"
"C1490","123029429","Not worth the money, completely unsatisfactory.","1.00"
"C1369","123029993","Quick delivery and fantastic service.","4.00"
"C420","123027744","Product exceeded expectations, works perfectly.","4.00"
"C1082","123030021","Service was satisfactory but not outstanding.","4.00"
"C362","123030043","Amazing experience, will definitely buy again!","5.00"
"C127","123027386","Great quality, very satisfied with the purchase.","5.00"
"C1471","123030095","Amazing experience, will definitely buy again!","4.00"
"C422","123027806","Product exceeded expectations, works perfectly.","5.00"
"C350","123028563","Quality issues, needs a lot of improvement.","1.00"
"C1278","123026040","Great quality, very satisfied with the purchase.","5.00"
"C282","123029545","Excellent product, highly recommended!","4.00"
"C913","123027882","Quality issues, needs a lot of improvement.","1.00"
"C1744","123026070","Excellent product, highly recommended!","4.00"
"C393","123030139","Amazing experience, will definitely buy again!","4.00"
"C1252","123030145","Service was satisfactory but not outstanding.","4.00"
"C178","123030179","Very disappointing, poor quality.","1.00"
"C741","123030189","Quality issues, needs a lot of improvement.","1.00"
"C548","123027449","Excellent product, highly recommended!","4.00"
"C1339","123029683","Excellent product, highly recommended!","5.00"
"C650","123029690","Quality issues, needs a lot of improvement.","1.00"
"C635","123027965","Excellent product, highly recommended!","5.00"
"C509","123026232","Quick delivery and fantastic service.","4.00"
"C1128","123027456","Service was satisfactory but not outstanding.","3.00"
"C655","123034381","Product exceeded expectations, works perfectly.","5.00"
"C1041","123034408","Excellent product, highly recommended!","4.00"
"C1043","123033032","Quick delivery and fantastic service.","4.00"
"C206","123033610","Excellent product, highly recommended!","5.00"
"C567","123033048","Quick delivery and fantastic service.","5.00"
"C844","123034559","Quick delivery and fantastic service.","5.00"
"C1330","123032531","Excellent product, highly recommended!","5.00"
"C878","123035727","Great quality, very satisfied with the purchase.","4.00"
"C20","123034679","Quick delivery and fantastic service.","5.00"
"C1324","123034714","Decent product, meets the basic needs.","4.00"
"C201","123034766","Great quality, very satisfied with the purchase.","4.00"
"C1314","123032556","Great quality, very satisfied with the purchase.","5.00"
"C1743","123033117","Product arrived damaged, not happy with the service.","1.00"
"C255","123032094","Not worth the money, completely unsatisfactory.","1.00"
"C317","123034099","Product arrived damaged, not happy with the service.","2.00"
"C877","123033698","Product arrived damaged, not happy with the service.","1.00"
"C224","123033183","Quick delivery and fantastic service.","5.00"
"C25","123033187","Very disappointing, poor quality.","1.00"
"C1133","123034304","Terrible experience, would not recommend.","1.00"
"C1062","123032638","Amazing experience, will definitely buy again!","4.00"
"C976","123035365","It's okay, not bad but nothing special.","4.00"
"C636","123033761","Quality issues, needs a lot of improvement.","2.00"
"C1463","123033252","Quick delivery and fantastic service.","5.00"
"C1115","123033300","Terrible experience, would not recommend.","1.00"
"C144","123033798","Quick delivery and fantastic service.","5.00"
"C523","123032182","Amazing experience, will definitely buy again!","4.00"
"C860","123033357","Amazing experience, will definitely buy again!","5.00"
"C1298","123033385","Excellent product, highly recommended!","4.00"
"C633","123033418","Decent product, meets the basic needs.","4.00"
"C683","123034161","Quality issues, needs a lot of improvement.","1.00"
"C489","123033894","Quick delivery and fantastic service.","5.00"
"C437","123032265","Terrible experience, would not recommend.","1.00"
"C305","123034215","Very disappointing, poor quality.","2.00"
"C1530","123032934","Quick delivery and fantastic service.","5.00"
"C62","123037678","Terrible experience, would not recommend.","2.00"
"C1582","123039458","It's okay, not bad but nothing special.","3.00"
"C1279","123039474","Terrible experience, would not recommend.","2.00"
"C239","123039517","Amazing experience, will definitely buy again!","4.00"
"C1097","123036304","Terrible experience, would not recommend.","2.00"
"C592","123039978","Product arrived damaged, not happy with the service.","1.00"
"C1119","123039980","Amazing experience, will definitely buy again!","5.00"
"C1437","123035739","Amazing experience, will definitely buy again!","5.00"
"C425","123036404","Decent product, meets the basic needs.","4.00"
"C1028","123040075","Not worth the money, completely unsatisfactory.","2.00"
"C86","123038542","Quality issues, needs a lot of improvement.","1.00"
"C123","123037221","Product exceeded expectations, works perfectly.","5.00"
"C1330","123035780","Excellent product, highly recommended!","4.00"
"C533","123039828","Product is fine but could be improved.","4.00"
"C363","123040266","Decent product, meets the basic needs.","3.00"
"C953","123037253","Amazing experience, will definitely buy again!","4.00"
"C1155","123036507","Product is fine but could be improved.","4.00"
"C1584","123035783","Excellent product, highly recommended!","5.00"
"C915","123038973","Quick delivery and fantastic service.","4.00"
"C294","123038568","Service was satisfactory but not outstanding.","4.00"
"C1142","123037831","Great quality, very satisfied with the purchase.","4.00"
"C823","123035785","Great quality, very satisfied with the purchase.","4.00"
"C376","123040401","Excellent product, highly recommended!","5.00"
"C808","123039003","It's okay, not bad but nothing special.","4.00"
"C1223","123037116","Amazing experience, will definitely buy again!","4.00"
"C422","123040518","Terrible experience, would not recommend.","1.00"
"C1242","123036670","Product arrived damaged, not happy with the service.","2.00"
"C1098","123038675","Not worth the money, completely unsatisfactory.","1.00"
"C1235","123040598","Product exceeded expectations, works perfectly.","4.00"
"C1159","123039015","It's okay, not bad but nothing special.","3.00"
"C329","123038686","Quick delivery and fantastic service.","5.00"
"C1527","123037870","Great quality, very satisfied with the purchase.","5.00"
"C925","123037356","Decent product, meets the basic needs.","3.00"
"C1183","123037885","Amazing experience, will definitely buy again!","5.00"
"C1752","123035842","Quality issues, needs a lot of improvement.","1.00"
"C850","123039622","Great quality, very satisfied with the purchase.","5.00"
"C1527","123040737","Product exceeded expectations, works perfectly.","5.00"
"C515","123040766","Excellent product, highly recommended!","5.00"
"C470","123039050","Great quality, very satisfied with the purchase.","4.00"
"C1501","123037978","Amazing experience, will definitely buy again!","5.00"
"C1660","123040895","Great quality, very satisfied with the purchase.","4.00"
"C967","123040933","Product exceeded expectations, works perfectly.","5.00"
"C1441","123041007","Product exceeded expectations, works perfectly.","4.00"
"C1448","123038038","Amazing experience, will definitely buy again!","4.00"
"C541","123036976","Very disappointing, poor quality.","1.00"
"C998","123041113","Quick delivery and fantastic service.","5.00"
"C673","123037403","Quick delivery and fantastic service.","4.00"
"C720","123038799","Amazing experience, will definitely buy again!","4.00"
"C1158","123038816","Very disappointing, poor quality.","1.00"
"C365","123038826","Very disappointing, poor quality.","2.00"
"C710","123039694","Product exceeded expectations, works perfectly.","4.00"
"C1505","123038842","Not worth the money, completely unsatisfactory.","1.00"
"C1181","123037450","Product arrived damaged, not happy with the service.","2.00"
"C1001","123041396","Amazing experience, will definitely buy again!","4.00"
"C398","123038137","It's okay, not bad but nothing special.","4.00"
"C1523","123041428","Excellent product, highly recommended!","5.00"
"C9","123035961","Not worth the money, completely unsatisfactory.","1.00"
"C1427","123038909","Great quality, very satisfied with the purchase.","5.00"
"C1280","123037492","Quick delivery and fantastic service.","5.00"
"C887","123035982","Amazing experience, will definitely buy again!","5.00"
"C721","123039188","Excellent product, highly recommended!","5.00"
"C527","123039238","Great quality, very satisfied with the purchase.","5.00"
"C1613","123036055","Average experience, acceptable for the price.","3.00"
"C235","123038222","Terrible experience, would not recommend.","2.00"
"C1213","123038229","Great quality, very satisfied with the purchase.","4.00"
"C1244","123036110","Quick delivery and fantastic service.","5.00"
"C289","123039766","Service was satisfactory but not outstanding.","3.00"
"C1462","123039307","It's okay, not bad but nothing special.","3.00"
"C1051","123037601","Product arrived damaged, not happy with the service.","1.00"
"C1475","123039337","Service was satisfactory but not outstanding.","4.00"
"C1064","123036157","Amazing experience, will definitely buy again!","4.00"
"C738","123037633","Great quality, very satisfied with the purchase.","5.00"
"C869","123038418","Great quality, very satisfied with the purchase.","5.00"
"C572","123038431","Amazing experience, will definitely buy again!","5.00"
"C899","123038450","Quality issues, needs a lot of improvement.","2.00"
"C265","123039438","Product exceeded expectations, works perfectly.","5.00"
"C657","123037152","Amazing experience, will definitely buy again!","5.00"
"C1443","123039441","Excellent product, highly recommended!","4.00"
"C1063","123042973","Amazing experience, will definitely buy again!","5.00"
"C647","123041511","Great quality, very satisfied with the purchase.","4.00"
"C941","123045518","Product exceeded expectations, works perfectly.","5.00"
"C1156","123044737","It's okay, not bad but nothing special.","3.00"
"C1498","123043012","Product exceeded expectations, works perfectly.","5.00"
"C1281","123045602","Service was satisfactory but not outstanding.","4.00"
"C695","123044757","Excellent product, highly recommended!","5.00"
"C137","123044294","Excellent product, highly recommended!","4.00"
"C716","123045897","Terrible experience, would not recommend.","1.00"
"C191","123044334","Excellent product, highly recommended!","4.00"
"C536","123045952","Product arrived damaged, not happy with the service.","2.00"
"C499","123042099","Amazing experience, will definitely buy again!","4.00"
"C945","123042176","Very disappointing, poor quality.","1.00"
"C1396","123046214","Product exceeded expectations, works perfectly.","4.00"
"C145","123044450","Amazing experience, will definitely buy again!","5.00"
"C205","123044455","Decent product, meets the basic needs.","3.00"
"C1092","123046246","Great quality, very satisfied with the purchase.","5.00"
"C432","123046289","Great quality, very satisfied with the purchase.","5.00"
"C981","123043725","Great quality, very satisfied with the purchase.","4.00"
"C1239","123043154","Excellent product, highly recommended!","5.00"
"C467","123042294","It's okay, not bad but nothing special.","4.00"
"C486","123046401","Amazing experience, will definitely buy again!","4.00"
"C533","123046409","Excellent product, highly recommended!","4.00"
"C1000","123045289","Service was satisfactory but not outstanding.","3.00"
"C392","123043737","Product exceeded expectations, works perfectly.","5.00"
"C1480","123044836","Excellent product, highly recommended!","4.00"
"C526","123042344","Service was satisfactory but not outstanding.","4.00"
"C1232","123042368","Average experience, acceptable for the price.","4.00"
"C417","123044512","Average experience, acceptable for the price.","4.00"
"C1345","123046544","Quick delivery and fantastic service.","4.00"
"C628","123046611","Amazing experience, will definitely buy again!","4.00"
"C781","123042413","Product exceeded expectations, works perfectly.","5.00"
"C744","123042423","Product exceeded expectations, works perfectly.","4.00"
"C1521","123044842","Excellent product, highly recommended!","5.00"
"C529","123046639","Amazing experience, will definitely buy again!","4.00"
"C1409","123043182","Not worth the money, completely unsatisfactory.","1.00"
"C1414","123042446","Not worth the money, completely unsatisfactory.","2.00"
"C1186","123044547","Amazing experience, will definitely buy again!","4.00"
"C170","123044876","Amazing experience, will definitely buy again!","5.00"
"C1631","123042520","Quality issues, needs a lot of improvement.","1.00"
"C1106","123047394","Decent product, meets the basic needs.","4.00"
"C1439","123046797","Product is fine but could be improved.","4.00"
"C1416","123042552","Quick delivery and fantastic service.","5.00"
"C581","123042579","Product exceeded expectations, works perfectly.","4.00"
"C1048","123043219","Great quality, very satisfied with the purchase.","5.00"
"C1222","123046846","Terrible experience, would not recommend.","1.00"
"C1689","123043834","Service was satisfactory but not outstanding.","3.00"
"C490","123042896","Excellent product, highly recommended!","4.00"
"C1642","123044899","Great quality, very satisfied with the purchase.","4.00"
"C1211","123044618","Product exceeded expectations, works perfectly.","5.00"
"C753","123043247","Product arrived damaged, not happy with the service.","1.00"
"C82","123047029","It's okay, not bad but nothing special.","4.00"
"C364","123047048","Product arrived damaged, not happy with the service.","1.00"
"C190","123042751","Not worth the money, completely unsatisfactory.","2.00"
"C1558","123044702","Decent product, meets the basic needs.","4.00"
"C1151","123042771","Product arrived damaged, not happy with the service.","2.00"
"C1022","123044642","Quality issues, needs a lot of improvement.","1.00"
"C939","123041622","Great quality, very satisfied with the purchase.","5.00"
"C931","123047272","Product exceeded expectations, works perfectly.","4.00"
"C1465","123047317","Great quality, very satisfied with the purchase.","5.00"
"C245","123045362","Decent product, meets the basic needs.","3.00"
"C1698","123042875","Excellent product, highly recommended!","5.00"
"C291","123043317","Product exceeded expectations, works perfectly.","5.00"
"C700","123043968","Service was satisfactory but not outstanding.","3.00"
"C583","123044015","Great quality, very satisfied with the purchase.","5.00"
"C145","123041951","Quick delivery and fantastic service.","4.00"
"C788","123044031","Great quality, very satisfied with the purchase.","5.00"
"C623","123045022","Excellent product, highly recommended!","4.00"
"C424","123043437","Product exceeded expectations, works perfectly.","4.00"
"C565","123045054","Very disappointing, poor quality.","2.00"
"C797","123041833","Product exceeded expectations, works perfectly.","5.00"
"C1396","123041844","Quick delivery and fantastic service.","4.00"
"C852","123045420","Not worth the money, completely unsatisfactory.","2.00"
"C1056","123045092","Average experience, acceptable for the price.","4.00"
"C1337","123045430","Product is fine but could be improved.","4.00"
"C688","123044136","Product arrived damaged, not happy with the service.","2.00"
"C1162","123041871","Not worth the money, completely unsatisfactory.","2.00"
"C1739","123044148","Quick delivery and fantastic service.","4.00"
"C729","123041881","Excellent product, highly recommended!","4.00"
"C1497","123043546","Not worth the money, completely unsatisfactory.","2.00"
"C1531","123041905","Very disappointing, poor quality.","2.00"
"C884","123045462","Terrible experience, would not recommend.","2.00"
"C651","123045483","Excellent product, highly recommended!","5.00"
"C1354","123043601","Very disappointing, poor quality.","1.00"
"C16","123050775","Amazing experience, will definitely buy again!","4.00"
"C1601","123050405","Great quality, very satisfied with the purchase.","4.00"
"C1164","123048615","Excellent product, highly recommended!","5.00"
"C794","123050803","Very disappointing, poor quality.","2.00"
"C340","123051238","Product is fine but could be improved.","4.00"
"C723","123051249","Product is fine but could be improved.","4.00"
"C667","123047896","Decent product, meets the basic needs.","4.00"
"C1648","123051253","Quick delivery and fantastic service.","5.00"
"C1020","123049816","Product exceeded expectations, works perfectly.","4.00"
"C1716","123049817","Amazing experience, will definitely buy again!","4.00"
"C119","123051326","Excellent product, highly recommended!","5.00"
"C366","123051451","Quick delivery and fantastic service.","5.00"
"C317","123048669","Great quality, very satisfied with the purchase.","4.00"
"C1284","123047990","Product is fine but could be improved.","4.00"
"C846","123051488","Amazing experience, will definitely buy again!","5.00"
"C1270","123051518","Amazing experience, will definitely buy again!","4.00"
"C363","123049293","Great quality, very satisfied with the purchase.","5.00"
"C572","123051519","Great quality, very satisfied with the purchase.","5.00"
"C562","123049915","Product exceeded expectations, works perfectly.","4.00"
"C53","123050462","Product exceeded expectations, works perfectly.","4.00"
"C721","123049314","Amazing experience, will definitely buy again!","4.00"
"C547","123048693","Decent product, meets the basic needs.","4.00"
"C223","123050471","Quick delivery and fantastic service.","4.00"
"C1489","123049322","Quick delivery and fantastic service.","5.00"
"C764","123050481","Amazing experience, will definitely buy again!","4.00"
"C1174","123051640","Service was satisfactory but not outstanding.","3.00"
"C43","123048720","Quick delivery and fantastic service.","4.00"
"C947","123050868","Not worth the money, completely unsatisfactory.","2.00"
