"transaction_id","product_id","quantity"
"123044601","P136",1
"123044601","P140",2
"123044601","P151",3
"123044601","P54",3
"123044601","P57",3
"123044601","P877",3
"123044618","P21",3
"123044618","P216",3
"123044618","P301",3
"123044618","P449",3
"123044618","P450",2
"123044618","P493",1
"123044642","P104",3
"123044642","P164",2
"123044642","P241",2
"123044642","P323",1
"123044642","P895",2
"123044642","P94",3
"123044642","P99",1
"123044675","P137",1
"123044675","P154",3
"123044675","P168",2
"123044675","P281",3
"123044675","P304",1
"123044675","P346",3
"123044675","P40",1
"123044675","P884",3
"123044675","P953",1
"123044687","P1227",1
"123044687","P1317",2
"123044687","P1324",2
"123044687","P1414",1
"123044687","P207",3
"123044687","P254",1
"123044687","P604",1
"123044687","P679",1
"123044687","P891",1
"123044702","P105",3
"123044702","P116",3
"123044702","P148",1
"123044702","P154",3
"123044702","P163",2
"123044702","P269",2
"123044702","P328",2
"123044702","P699",2
"123044702","P94",2
"123044737","P1356",3
"123044737","P288",3
"123044737","P295",3
"123044737","P329",3
"123044737","P454",1
"123044737","P456",2
"123044737","P709",2
"123044737","P916",3
"123044737","P948",3
"123044757","P1320",3
"123044757","P1370",3
"123044757","P1402",1
"123044757","P203",1
"123044757","P322",3
"123044757","P343",2
"123044826","P1247",3
"123044826","P1327",1
"123044826","P1414",2
"123044826","P18",3
"123044826","P203",2
"123044826","P221",3
"123044826","P30",3
"123044826","P320",3
"123044826","P4",1
"123044826","P700",2
"123044836","P1132",3
"123044836","P1414",2
"123044836","P1442",2
"123044836","P474",1
"123044836","P475",1
"123044836","P480",1
"123044836","P517",2
"123044836","P543",2
"123044836","P946",3
"123044842","P125",3
"123044842","P1354",2
"123044842","P86",1
"123044842","P898",3
"123044842","P966",3
"123044842","P98",2
"123044876","P1225",3
"123044876","P1235",3
"123044876","P1248",1
"123044876","P1370",2
"123044876","P235",1
"123044876","P24",1
"123044876","P271",3
"123044876","P28",3
"123044876","P667",2
"123044876","P672",2
"123044899","P112",1
"123044899","P119",1
"123044899","P121",2
"123044899","P135",2
"123044899","P149",2
"123044899","P159",1
"123044899","P40",3
"123044899","P84",2
"123044899","P877",2
"123044899","P925",2
"123044908","P1438",1
"123044908","P182",2
"123044908","P460",2
"123044908","P483",3
"123044908","P488",3
"123044908","P495",3
"123044908","P501",2
"123044908","P538",2
"123044908","P543",2
"123044909","P493",1
"123044909","P527",2
"123044909","P700",1
"123044945","P214",2
"123044945","P223",2
"123044945","P293",1
"123044964","P116",3
"123044964","P142",3
"123044964","P151",2
"123044964","P163",3
"123044964","P174",2
"123044964","P699",2
"123045011","P100",3
"123045011","P116",3
"123045011","P1354",2
"123045011","P169",3
"123045011","P268",3
"123045011","P35",1
"123045011","P705",1
"123045022","P1041",1
"123045022","P281",1
"123045022","P343",3
"123045022","P346",1
"123045022","P694",2
"123045029","P179",1
"123045029","P796",2
"123045054","P1292",3
"123045054","P461",1
"123045054","P501",1
"123045054","P508",3
"123045054","P519",1
"123045054","P858",3
"123045092","P127",3
"123045092","P497",3
"123045092","P662",1
"123045092","P832",1
"123045092","P923",3
"123045092","P989",2
"123045281","P1270",1
"123045281","P1438",3
"123045281","P221",1
"123045281","P235",2
"123045281","P288",3
"123045281","P318",3
"123045281","P832",1
"123045289","P1427",2
"123045289","P182",1
"123045289","P793",3
"123045327","P1246",3
"123045327","P1255",1
"123045327","P1438",2
"123045327","P21",1
"123045327","P282",1
"123045327","P5",2
"123045327","P794",1
"123045327","P799",1
"123045327","P891",3
"123045362","P1324",1
"123045362","P1331",2
"123045362","P295",1
"123045362","P322",2
"123045362","P354",3
"123045362","P672",1
"123045362","P807",2
"123045377","P136",2
"123045377","P154",2
"123045377","P164",1
"123045377","P40",2
"123045377","P80",2
"123045377","P898",2
"123045420","P223",1
"123045420","P236",1
"123045420","P276",3
"123045420","P280",3
"123045420","P288",3
"123045420","P343",1
"123045420","P41",1
"123045420","P679",2
"123045420","P793",1
"123045430","P1132",2
"123045430","P1226",1
"123045430","P1325",1
"123045430","P1344",1
"123045430","P1347",2
"123045430","P1389",2
"123045430","P1393",3
"123045430","P1463",1
"123045430","P30",3
"123045430","P598",2
"123045462","P1225",2
"123045462","P1244",3
"123045462","P1330",2
"123045462","P1402",2
"123045462","P215",3
"123045462","P310",2
"123045462","P683",1
"123045462","P793",2
"123045462","P805",2
"123045462","P820",3
"123045483","P1438",2
"123045483","P247",1
"123045483","P261",1
"123045493","P1039",2
"123045493","P1341",1
"123045493","P28",2
"123045493","P30",1
"123045493","P883",1
"123045493","P908",3
"123045518","P1072",3
"123045518","P117",3
"123045518","P119",1
"123045518","P124",2
"123045518","P140",2
"123045518","P239",2
"123045518","P241",2
"123045518","P40",2
"123045518","P74",2
"123045575","P271",1
"123045575","P311",2
"123045602","P126",1
"123045602","P140",2
"123045602","P158",1
"123045602","P174",3
"123045602","P40",3
"123045888","P463",3
"123045897","P12",3
"123045897","P1226",1
"123045897","P1235",2
"123045897","P1375",3
"123045897","P203",2
"123045897","P223",1
"123045897","P329",3
"123045915","P1324",2
"123045915","P202",1
"123045915","P224",3
"123045915","P293",3
"123045915","P299",2
"123045915","P683",3
"123045921","P112",1
"123045921","P1125",3
"123045921","P699",2
"123045952","P1225",1
"123045952","P1244",3
"123045952","P1251",3
"123045952","P1336",3
"123045952","P22",1
"123045952","P221",2
"123045952","P505",1
"123045998","P1039",1
"123045998","P119",3
"123045998","P1220",2
"123045998","P168",2
"123045998","P331",3
"123045998","P37",1
"123045998","P740",2
"123045998","P796",2
"123045998","P94",1
"123045998","P961",2
"123046071","P112",1
"123046071","P121",1
"123046071","P149",2
"123046071","P168",3
"123046071","P281",1
"123046071","P331",3
"123046071","P37",1
"123046071","P705",2
"123046071","P80",2
"123046071","P801",3
"123046089","P1041",3
"123046089","P1263",2
"123046089","P1320",1
"123046089","P1368",1
"123046089","P220",3
"123046089","P299",1
"123046089","P301",1
"123046089","P329",1
"123046089","P42",3
"123046089","P936",1
"123046116","P12",3
"123046116","P1416",1
"123046116","P894",3
"123046174","P1324",1
"123046174","P18",3
"123046174","P199",3
"123046174","P25",2
"123046174","P820",2
"123046174","P891",1
"123046174","P9",2
"123046214","P1225",1
"123046214","P1416",1
"123046214","P218",3
"123046214","P226",2
"123046214","P268",3
"123046214","P641",3
"123046214","P820",3
"123046230","P1338",3
"123046230","P451",1
"123046230","P457",2
"123046230","P464",2
"123046230","P495",3
"123046230","P502",2
"123046230","P520",2
"123046242","P1148",2
"123046246","P449",2
"123046246","P451",2
"123046246","P464",2
"123046246","P493",1
"123046246","P499",1
"123046246","P509",3
"123046246","P915",2
"123046289","P1041",3
"123046289","P1302",1
"123046289","P1341",1
"123046289","P1438",2
"123046289","P7",2
"123046289","P908",3
"123046289","P911",1
"123046307","P1073",1
"123046307","P1415",2
"123046307","P193",2
"123046307","P239",1
"123046307","P267",1
"123046307","P273",2
"123046341","P1072",1
"123046341","P133",2
"123046341","P158",1
"123046341","P40",3
"123046355","P116",3
"123046355","P149",3
"123046355","P154",2
"123046355","P163",1
"123046355","P169",2
"123046355","P40",1
"123046355","P795",1
"123046355","P99",1
"123046401","P138",1
"123046401","P147",2
"123046401","P152",1
"123046401","P153",1
"123046401","P171",3
"123046401","P239",2
"123046401","P255",2
"123046401","P310",1
"123046401","P325",3
"123046409","P16",2
"123046409","P223",1
"123046409","P42",2
"123046409","P471",1
"123046409","P542",1
"123046409","P964",1
"123046422","P117",2
"123046422","P1220",1
"123046422","P159",3
"123046422","P40",1
"123046466","P112",1
"123046466","P40",1
"123046466","P60",3
"123046466","P885",3
"123046544","P105",3
"123046544","P121",2
"123046544","P132",1
"123046544","P266",1
"123046544","P272",2
"123046544","P281",2
"123046544","P325",1
"123046544","P343",1
"123046544","P84",2
"123046544","P884",1
"123046546","P103",1
"123046546","P104",1
"123046546","P694",2
"123046557","P288",1
"123046557","P528",3
"123046557","P70",1
"123046572","P40",2
"123046611","P1251",2
"123046611","P1393",2
"123046611","P210",3
"123046611","P216",2
"123046611","P276",2
"123046611","P842",1
"123046616","P130",1
"123046616","P1354",3
"123046616","P154",2
"123046616","P180",1
"123046616","P40",3
"123046639","P43",3
"123046674","P1279",2
"123046674","P1370",2
"123046674","P220",2
"123046674","P281",1
"123046674","P317",2
"123046674","P318",1
"123046674","P321",2
"123046674","P41",2
"123046674","P683",3
"123046678","P1096",3
"123046678","P223",3
"123046678","P254",2
"123046678","P280",2
"123046678","P289",3
"123046678","P293",3
"123046681","P1086",1
"123046681","P1465",2
"123046681","P2",3
"123046681","P6",3
"123046681","P664",1
"123046681","P799",3
"123046681","P884",1
"123046681","P891",1
"123046797","P103",1
"123046797","P106",1
"123046797","P115",2
"123046797","P116",3
"123046797","P877",2
"123046800","P112",2
"123046800","P132",2
"123046800","P179",3
"123046800","P255",3
"123046800","P281",1
"123046800","P300",2
"123046800","P331",3
"123046800","P883",2
"123046843","P193",2
"123046846","P1125",3
"123046846","P36",2
"123046887","P1220",1
"123046887","P135",1
"123046887","P281",1
"123046887","P347",1
"123046887","P40",2
"123046887","P694",3
"123046887","P94",2
"123046992","P343",3
"123046992","P672",2
"123046992","P832",2
"123047029","P458",2
"123047029","P469",2
"123047029","P482",1
"123047029","P727",1
"123047029","P807",3
"123047029","P85",3
"123047029","P917",2
"123047029","P96",1
"123047048","P1041",1
"123047048","P263",1
"123047048","P3",2
"123047048","P30",2
"123047048","P727",1
"123047048","P797",1
"123047048","P799",1
"123047048","P908",3
"123047065","P1",1
"123047065","P3",2
"123047065","P30",3
"123047094","P150",3
"123047094","P158",2
"123047094","P161",3
"123047094","P169",1
"123047094","P171",2
"123047094","P174",3
"123047094","P347",1
"123047094","P349",1
"123047094","P46",1
"123047192","P301",2
"123047192","P481",1
"123047192","P667",1
"123047192","P891",3
"123047192","P901",1
"123047192","P923",1
"123047192","P943",3
"123047272","P105",2
"123047272","P120",3
"123047272","P121",3
"123047272","P126",2
"123047272","P151",1
"123047272","P171",1
"123047272","P226",2
"123047272","P281",1
"123047272","P346",3
"123047272","P349",2
"123047293","P1325",3
"123047293","P1375",1
"123047293","P15",3
"123047293","P18",2
"123047293","P792",2
"123047293","P799",3
"123047293","P885",1
"123047293","P907",3
"123047293","P908",3
"123047293","P911",3
"123047317","P1244",2
"123047317","P891",1
"123047345","P184",3
"123047345","P241",1
"123047345","P269",1
"123047345","P310",2
"123047345","P338",3
"123047345","P349",3
"123047345","P641",2
"123047345","P902",1
"123047345","P936",2
"123047377","P1041",2
"123047377","P128",2
"123047377","P904",2
"123047377","P905",3
"123047394","P285",2
"123047398","P152",2
"123047398","P281",2
"123047398","P40",2
"123047398","P94",1
"123047398","P99",3
"123047410","P106",1
"123047410","P150",1
"123047410","P158",1
"123047410","P163",2
"123047410","P310",1
"123047410","P338",2
"123047410","P36",2
"123047418","P1036",1
"123047418","P457",1
"123047418","P474",1
"123047418","P493",3
"123047418","P509",1
"123047418","P516",1
"123047419","P1220",3
"123047419","P149",3
"123047419","P156",2
"123047419","P170",1
"123047419","P268",1
"123047419","P272",3
"123047419","P40",2
"123047419","P641",2
"123047419","P74",3
"123047419","P885",2
"123047429","P107",3
"123047446","P161",2
"123047446","P281",3
"123047446","P705",3
"123047491","P1031",2
"123047491","P1375",3
"123047491","P14",1
"123047491","P194",3
"123047491","P23",2
"123047491","P30",3
"123047491","P727",3
"123047491","P885",2
"123047491","P907",3
"123047491","P911",1
"123047509","P10",1
"123047509","P1067",1
"123047509","P1384",2
"123047509","P263",1
"123047509","P30",2
"123047509","P6",2
"123047509","P911",2
"123047518","P115",2
"123047518","P117",3
"123047518","P142",2
"123047518","P163",2
"123047518","P180",2
"123047518","P641",1
"123047531","P1370",3
"123047531","P205",2
"123047531","P216",1
"123047531","P223",1
"123047531","P254",2
"123047531","P276",2
"123047531","P288",3
"123047531","P311",2
"123047531","P598",3
"123047531","P676",3
"123047536","P1033",2
"123047536","P136",1
"123047536","P148",1
"123047536","P150",3
"123047536","P180",3
"123047536","P798",1
"123047536","P887",2
"123047536","P911",2
"123047536","P971",2
"123047536","P98",2
"123047538","P1252",1
"123047538","P1320",2
"123047538","P18",1
"123047538","P216",3
"123047619","P182",3
"123047619","P467",1
"123047619","P522",3
"123047619","P528",3
"123047619","P533",3
"123047619","P67",1
"123047619","P703",3
"123047619","P807",3
"123047619","P901",1
"123047619","P915",2
"123047683","P1317",1
"123047683","P1389",1
"123047683","P18",2
"123047683","P3",3
"123047683","P4",3
"123047683","P801",2
"123047683","P883",3
"123047683","P890",1
"123047683","P891",3
"123047694","P1030",3
"123047694","P1042",1
"123047694","P107",2
"123047694","P121",2
"123047694","P125",3
"123047694","P135",3
"123047694","P799",2
"123047694","P84",3
"123047707","P1415",3
"123047707","P1456",1
"123047707","P19",1
"123047707","P30",3
"123047707","P702",3
"123047707","P795",3
"123047748","P104",2
"123047748","P1125",1
"123047748","P136",3
"123047748","P151",3
"123047748","P167",2
"123047748","P74",1
"123047748","P82",1
"123047748","P966",1
"123047748","P99",2
"123047770","P1310",1
"123047770","P186",3
"123047835","P1220",2
"123047835","P1354",2
"123047835","P150",1
"123047835","P37",1
"123047835","P60",1
"123047835","P82",2
"123047835","P86",3
"123047835","P877",2
"123047835","P98",3
"123047835","P99",1
"123047896","P1001",2
"123047896","P127",3
"123047896","P1292",2
"123047896","P456",3
"123047896","P461",2
"123047896","P472",2
"123047896","P478",3
"123047896","P502",3
"123047896","P507",2
"123047896","P950",2
"123047921","P1086",3
"123047921","P214",1
"123047962","P1247",1
"123047962","P1286",1
"123047962","P1370",2
"123047962","P198",1
"123047962","P205",1
"123047962","P207",2
"123047962","P276",3
"123047962","P311",3
"123047962","P672",1
"123047971","P102",3
"123047971","P118",1
"123047971","P170",3
"123047971","P325",3
"123047971","P57",3
"123047971","P60",2
"123047971","P705",1
"123047971","P794",1
"123047971","P799",3
"123047971","P82",1
"123047990","P1354",2
"123047990","P142",1
"123048008","P112",2
"123048008","P115",1
"123048008","P171",3
"123048008","P40",1
"123048008","P60",2
"123048008","P792",3
"123048008","P883",1
"123048074","P1324",2
"123048074","P1414",2
"123048074","P222",2
"123048074","P247",3
"123048074","P280",2
"123048074","P524",1
"123048074","P891",1
"123048074","P905",2
"123048074","P909",3
"123048074","P96",3
"123048085","P10",1
"123048085","P11",2
"123048085","P1232",2
"123048085","P1338",1
"123048085","P18",1
"123048085","P667",1
"123048085","P792",3
"123048085","P799",1
"123048085","P907",3
"123048105","P137",2
"123048105","P154",1
"123048105","P161",1
"123048105","P347",3
"123048105","P40",2
"123048105","P74",2
"123048105","P740",2
"123048105","P792",2
"123048105","P98",1
"123048126","P1330",1
"123048126","P1361",3
"123048126","P19",2
"123048126","P202",3
"123048126","P203",3
"123048126","P223",2
"123048126","P237",2
"123048126","P288",2
"123048126","P572",2
"123048126","P907",1
"123048180","P1412",3
"123048180","P24",3
"123048187","P105",3
"123048187","P117",2
"123048187","P151",2
"123048187","P40",3
"123048187","P898",2
"123048295","P117",2
"123048295","P135",2
"123048295","P82",1
"123048295","P883",1
"123048295","P895",2
"123048295","P94",1
"123048390","P227",1
"123048390","P27",2
"123048390","P30",1
"123048390","P680",2
"123048416","P1232",2
"123048416","P1244",1
"123048416","P18",1
"123048416","P222",1
"123048416","P41",2
"123048438","P106",3
"123048438","P1220",1
"123048438","P80",2
"123048438","P884",2
"123048438","P922",1
"123048450","P112",2
"123048450","P152",2
"123048450","P167",2
"123048450","P169",3
"123048450","P281",1
"123048450","P57",1
"123048574","P18",2
"123048574","P20",1
"123048574","P263",2
"123048574","P308",1
"123048574","P469",3
"123048574","P670",3
"123048574","P680",3
"123048574","P928",2
"123048594","P498",3
"123048615","P108",3
"123048615","P479",3
"123048615","P948",3
"123048623","P112",1
"123048623","P120",2
"123048623","P180",3
"123048623","P961",3
"123048669","P164",2
"123048669","P94",2
"123048693","P1238",2
"123048693","P1244",2
"123048693","P249",2
"123048693","P261",2
"123048693","P343",2
"123048720","P1132",1
"123048720","P1252",2
"123048720","P1292",2
"123048720","P1369",1
"123048720","P355",1
"123048720","P42",3
"123048720","P670",2
"123048720","P832",1
"123048748","P100",3
"123048748","P1033",3
"123048748","P152",1
"123048748","P167",3
"123048748","P272",1
"123048748","P37",1
"123048748","P798",1
"123048748","P799",1
"123048748","P887",3
"123048748","P98",3
"123048749","P26",3
"123048749","P261",3
"123048749","P292",3
"123048749","P311",3
"123048749","P672",2
"123048751","P153",2
"123048751","P60",1
"123048751","P890",3
"123048767","P655",3
"123048770","P149",1
"123048770","P156",3
"123048770","P174",2
"123048770","P877",2
"123048782","P1352",3
"123048782","P224",2
"123048782","P290",3
"123048782","P299",1
"123048782","P355",1
"123048782","P664",3
"123048782","P666",3
"123048782","P9",1
"123048815","P103",2
"123048815","P106",3
"123048815","P131",2
"123048815","P170",3
"123048815","P239",1
"123048815","P50",1
"123048828","P70",1
"123048889","P123",1
"123048889","P43",1
"123048889","P461",3
"123048889","P468",1
"123048889","P477",1
"123048889","P530",3
"123048889","P923",1
"123048889","P947",3
"123048889","P986",2
"123048894","P1324",2
"123048894","P42",2
"123048894","P5",3
"123048928","P123",1
"123048928","P16",1
"123048928","P202",1
"123048928","P519",1
"123048928","P907",2
"123048928","P910",2
"123048930","P237",1
"123048930","P538",3
"123049026","P100",3
"123049026","P117",2
"123049026","P154",3
"123049026","P161",3
"123049026","P57",2
"123049026","P641",3
"123049026","P98",2
"123049094","P135",2
"123049094","P138",3
"123049094","P180",3
"123049094","P792",2
"123049094","P799",1
"123049119","P1302",1
"123049119","P1393",2
"123049119","P24",3
"123049119","P263",3
"123049119","P301",2
"123049119","P576",2
"123049119","P658",1
"123049119","P667",2
"123049119","P891",2
"123049119","P9",3
"123049156","P10",1
"123049156","P1226",2
"123049156","P1341",1
"123049156","P1342",2
"123049156","P1366",2
"123049156","P1370",1
"123049156","P199",3
"123049156","P223",2
"123049156","P288",3
"123049156","P575",1
"123049208","P1042",3
"123049208","P1246",3
"123049208","P1293",3
"123049208","P13",2
"123049208","P1361",1
"123049208","P1456",3
"123049208","P30",2
"123049208","P664",2
"123049262","P123",1
"123049262","P456",1
"123049262","P514",3
"123049262","P522",3
"123049262","P807",2
"123049262","P858",3
"123049262","P917",3
"123049262","P92",3
"123049262","P986",2
"123049268","P1393",1
"123049268","P1451",1
"123049268","P5",2
"123049268","P646",3
"123049268","P799",3
"123049268","P8",1
"123049268","P883",1
"123049293","P1232",1
"123049293","P19",3
"123049293","P223",1
"123049293","P538",1
"123049310","P1001",2
"123049310","P1041",3
"123049310","P186",3
"123049310","P509",1
"123049310","P514",2
"123049310","P516",2
"123049310","P655",3
"123049310","P880",3
"123049310","P900",3
"123049310","P950",3
"123049314","P1338",3
"123049322","P464",1
"123049322","P476",3
"123049322","P495",1
"123049322","P496",2
"123049322","P703",3
"123049322","P937",2
"123049322","P97",1
"123049345","P192",2
"123049345","P202",3
"123049345","P220",1
"123049345","P666",3
"123049345","P700",2
"123049374","P140",3
"123049374","P273",1
"123049374","P799",1
"123049388","P1286",1
"123049388","P192",3
"123049388","P53",2
"123049388","P530",3
"123049388","P909",2
"123049388","P930",3
"123049388","P950",1
"123049388","P964",1
"123049432","P130",3
"123049432","P168",3
"123049432","P60",2
"123049432","P82",1
"123049477","P1086",2
"123049477","P666",3
"123049539","P1055",1
"123049539","P115",2
"123049539","P795",3
"123049545","P223",2
"123049545","P462",2
"123049545","P516",2
"123049545","P529",1
"123049560","P112",2
"123049560","P135",3
"123049560","P138",3
"123049560","P241",3
"123049560","P269",2
"123049560","P272",3
"123049560","P347",3
"123049560","P73",3
"123049560","P798",1
"123049571","P1096",2
"123049571","P1279",3
"123049571","P203",2
"123049571","P219",1
"123049571","P249",1
"123049571","P41",2
"123049571","P658",3
"123049571","P670",1
"123049571","P679",3
"123049571","P832",3
"123049610","P1320",1
"123049610","P1366",1
"123049610","P1442",3
"123049610","P192",3
"123049610","P301",1
"123049610","P322",2
"123049610","P683",2
"123049610","P832",2
"123049633","P1",3
"123049633","P1293",2
"123049633","P702",2
"123049633","P907",1
"123049633","P922",3
"123049644","P1042",3
"123049644","P1055",2
"123049644","P795",2
"123049661","P124",2
"123049714","P1086",2
"123049714","P1438",1
"123049714","P201",2
"123049714","P236",2
"123049714","P239",3
"123049714","P272",3
"123049714","P281",2
"123049714","P304",1
"123049714","P349",1
"123049718","P1041",1
"123049718","P187",2
"123049718","P196",2
"123049718","P268",1
"123049718","P300",2
"123049718","P699",2
"123049718","P807",1
"123049734","P1056",1
"123049734","P119",2
"123049734","P154",3
"123049734","P179",3
"123049734","P40",2
"123049734","P966",3
"123049734","P98",3
"123049758","P106",1
"123049758","P112",2
"123049758","P132",2
"123049758","P138",1
"123049758","P147",2
"123049758","P158",1
"123049758","P226",2
"123049758","P98",2
"123049802","P1316",1
"123049802","P231",3
"123049802","P285",2
"123049802","P295",1
"123049802","P666",3
"123049802","P683",2
"123049802","P820",2
"123049816","P10",3
"123049816","P1293",1
"123049816","P1344",2
"123049816","P1463",2
"123049816","P792",3
"123049816","P883",3
"123049816","P908",3
"123049817","P22",2
"123049817","P24",1
"123049817","P263",2
"123049817","P3",3
"123049817","P30",2
"123049817","P685",1
"123049817","P727",1
"123049845","P1270",2
"123049845","P1286",2
"123049845","P1292",3
"123049845","P236",2
"123049845","P328",1
"123049845","P338",1
"123049845","P346",1
"123049845","P347",1
"123049845","P349",2
"123049845","P807",1
"123049905","P1320",2
"123049905","P1356",2
"123049905","P1361",1
"123049905","P311",1
"123049905","P569",3
"123049905","P664",1
"123049905","P685",2
"123049905","P820",3
"123049905","P907",3
"123049912","P50",2
"123049915","P105",3
"123049915","P112",2
"123049915","P1125",2
"123049915","P148",1
"123049915","P154",1
"123049915","P169",1
"123049915","P236",2
"123049915","P74",2
"123049915","P884",3
"123049915","P895",1
"123049939","P1416",1
"123049939","P21",1
"123049939","P288",3
"123050033","P1286",1
"123050033","P184",1
"123050033","P189",2
"123050033","P325",1
"123050033","P694",2
"123050033","P699",3
"123050090","P116",3
"123050090","P164",2
"123050090","P170",3
"123050090","P884",2
"123050090","P99",1
"123050107","P183",1
"123050107","P220",3
"123050107","P322",1
"123050107","P672",1
"123050126","P1369",3
"123050126","P216",3
"123050126","P221",3
"123050126","P288",3
"123050126","P311",3
"123050126","P646",3
"123050126","P664",2
"123050126","P679",2
"123050126","P693",2
"123050126","P7",2
"123050131","P1030",3
"123050131","P1031",1
"123050131","P112",2
"123050131","P139",2
"123050131","P40",1
"123050131","P740",2
"123050131","P795",2
"123050131","P883",1
"123050131","P99",1
"123050161","P1312",1
"123050161","P474",3
"123050161","P517",1
"123050161","P528",2
"123050161","P530",3
"123050198","P1238",1
"123050198","P1247",1
"123050198","P1327",1
"123050198","P203",2
"123050198","P221",3
"123050198","P254",1
"123050198","P304",1
"123050198","P329",3
"123050224","P105",1
"123050224","P112",2
"123050224","P140",3
"123050224","P156",2
"123050224","P179",1
"123050224","P236",3
"123050224","P317",1
"123050224","P328",1
"123050224","P80",1
"123050224","P94",3
"123050231","P112",3
"123050231","P124",2
"123050231","P136",3
"123050231","P159",3
"123050231","P877",3
"123050270","P222",2
"123050270","P516",2
"123050270","P520",3
"123050270","P906",2
"123050270","P909",3
"123050270","P916",1
"123050270","P987",3
"123050305","P1039",1
"123050305","P1220",2
"123050305","P153",1
"123050305","P300",3
"123050305","P799",3
"123050343","P454",1
"123050343","P468",1
"123050343","P488",2
"123050343","P537",3
"123050365","P161",2
"123050365","P349",1
"123050365","P40",2
"123050405","P140",3
"123050405","P796",2
"123050418","P1227",1
"123050418","P1320",1
"123050418","P210",1
"123050418","P241",3
"123050418","P261",3
"123050421","P205",2
"123050421","P27",3
"123050421","P289",3
"123050421","P301",3
"123050421","P315",3
"123050421","P317",1
"123050421","P322",2
"123050421","P41",3
"123050421","P693",1
"123050424","P323",1
"123050424","P50",1
"123050445","P120",1
"123050445","P133",2
"123050445","P138",1
"123050445","P338",2
"123050445","P343",3
"123050450","P114",1
"123050450","P1341",1
"123050450","P290",3
"123050462","P1227",3
"123050462","P1393",1
"123050462","P271",1
"123050462","P41",1
"123050462","P476",2
"123050462","P495",3
"123050462","P900",3
"123050462","P948",1
"123050471","P1",3
"123050471","P1232",3
"123050471","P1317",3
"123050471","P1342",1
"123050471","P1344",3
"123050471","P1438",3
"123050471","P19",3
"123050471","P3",2
"123050471","P911",1
"123050481","P202",1
"123050481","P28",2
"123050481","P496",2
"123050497","P1310",1
"123050497","P1389",3
"123050497","P476",3
"123050497","P929",3
"123050523","P183",2
"123050523","P227",3
"123050567","P238",3
"123050569","P19",2
"123050569","P531",3
"123050569","P535",2
"123050612","P119",2
"123050612","P174",1
"123050618","P104",3
"123050618","P1042",1
"123050618","P107",1
"123050618","P1085",1
"123050618","P138",1
"123050618","P152",2
"123050618","P171",1
"123050618","P54",1
"123050618","P740",1
"123050618","P797",1
"123050651","P1257",1
"123050651","P1451",3
"123050651","P16",3
"123050651","P3",3
"123050651","P667",3
"123050663","P1226",2
"123050663","P1244",2
"123050663","P227",3
"123050663","P27",3
"123050663","P273",2
"123050663","P308",1
"123050663","P41",1
"123050663","P699",2
"123050663","P805",2
"123050705","P322",2
"123050712","P1263",2
"123050712","P1269",1
"123050712","P1366",3
"123050712","P202",2
"123050732","P1232",3
"123050732","P1255",2
"123050732","P1342",1
"123050732","P452",2
"123050732","P516",3
"123050732","P820",1
"123050736","P799",3
"123050736","P80",3
"123050736","P971",2
"123050775","P144",3
"123050775","P147",2
"123050775","P152",1
"123050775","P164",2
"123050775","P281",3
"123050775","P323",1
"123050775","P795",1
"123050775","P883",2
"123050803","P114",3
"123050803","P41",1
"123050803","P449",1
"123050803","P476",1
"123050803","P703",2
"123050803","P910",2
"123050845","P14",1
"123050845","P238",1
"123050845","P4",3
"123050845","P685",1
"123050845","P702",2
"123050845","P808",3
"123050868","P148",3
"123050868","P281",3
"123050868","P98",1
"123050895","P1302",3
"123050895","P205",3
"123050895","P227",1
"123050895","P315",3
"123050895","P601",1
"123050895","P602",3
"123050895","P676",2
"123050895","P679",1
"123050895","P7",3
"123050950","P100",2
"123050950","P129",1
"123050950","P1354",1
"123050950","P179",3
"123050950","P54",1
"123050950","P57",2
"123050950","P99",3
"123050972","P463",1
"123051006","P247",2
"123051006","P837",2
"123051026","P103",2
"123051035","P1001",1
"123051035","P1344",2
"123051035","P20",1
"123051035","P30",2
"123051035","P454",1
"123051035","P703",2
"123051035","P907",1
"123051035","P917",1
"123051035","P93",1
"123051066","P1220",1
"123051066","P130",1
"123051066","P156",1
"123051066","P158",1
"123051066","P174",3
"123051066","P180",2
"123051066","P84",3
"123051197","P1248",2
"123051197","P7",1
"123051238","P318",1
"123051249","P116",3
"123051249","P799",2
"123051253","P205",1
"123051253","P213",1
"123051253","P690",3
"123051253","P907",1
"123051262","P1384",2
"123051262","P17",1
"123051262","P18",3
"123051262","P6",1
"123051262","P676",1
"123051262","P680",3
"123051262","P697",2
"123051262","P8",2
"123051262","P893",1
"123051297","P119",2
"123051307","P1316",2
"123051307","P202",3
"123051307","P209",2
"123051326","P1251",3
"123051326","P1416",2
"123051326","P193",1
"123051326","P205",2
"123051326","P820",2
"123051326","P936",2
"123051336","P1226",3
"123051336","P1235",2
"123051336","P1402",3
"123051336","P1414",3
"123051336","P222",3
"123051336","P300",3
"123051336","P301",2
"123051336","P354",3
"123051387","P1246",3
"123051387","P1255",2
"123051387","P15",2
"123051387","P18",1
"123051387","P799",2
"123051387","P883",1
"123051387","P890",3
"123051387","P9",3
"123051387","P908",3
"123051397","P1247",3
"123051397","P214",2
"123051397","P41",1
"123051447","P182",2
"123051447","P268",2
"123051451","P1279",1
"123051451","P1310",3
"123051451","P1327",1
"123051451","P1331",2
"123051451","P193",1
